Timeline,Start time,Duration,Row,Instance number,Collective Coordination,Cutting & Screeing,DM Catch,Driving,Finishing,Footwork,Passing,Points,Positioning,QB12 DM,Relocation,Shot Location,Shot Outcome,Shot Specific,Space Read,Transition,Ungrouped,Notes,Flags
10.26.25 MIA v NYK Team,4708.596742127330,12.297873475000400,Davion Mitchell,32,,,,,,,,,,+ve QB12: Weak Side,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4734.792827473660,11.90162038100330,Davion Mitchell,33,,,,,,,,,,+ve QB12: Strong Side,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4958.394740136,9.798289959660910,Davion Mitchell,34,,,,,,,,,,,+ve Relocate: Slide Away,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5049.090906046660,10.004975653003400,Davion Mitchell,35,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5123.693036237990,5.100899983005550,Davion Mitchell,36,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5126.6924344883400,12.800356734323900,Davion Mitchell,37,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5374.3782607216600,12.516798334671000,Davion Mitchell,38,,,,,,,,,,+ve QB12: Strong Side,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5397.493313544330,13.099913759670000,Davion Mitchell,39,,,,,,-ve Footwork: Step to Ball,,,+ve Positioning - Create Shape,+ve QB12: Strong Side,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.26.25 MIA v NYK Team,5504.793135185330,9.698683468333000,Davion Mitchell,40,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5531.391073896000,7.901318280335550,Davion Mitchell,41,,,,,,,,,,+ve QB12: Weak Side,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5536.492312404990,18.000975660666000,Davion Mitchell,42,,,,+ve Driving: Paint Touch,,+ve Footwork: Patient Pickup,,,+ve Positioning - Create Shape,+ve QB12: Weak Side,,Short 2,Made,7z4,+ve Space Read: Live Dribble,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7115.394586461660,8.799441510675020,Davion Mitchell,43,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7144.793538109330,9.503231161997060,Davion Mitchell,44,,,,,,,,,,+ve QB12: Strong Side,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7279.892029447330,18.001352238006800,Davion Mitchell,45,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7327.096852081330,16.695519651335400,Davion Mitchell,46,,,,+ve Driving: Paint Touch,"+ve Finishing: Read the Length, -ve Finishing: Earn a Foul",,,,,,,Short 2,Miss Long,5z7,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7456.992157718330,14.302206936998100,Davion Mitchell,47,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7489.094328258000,11.100638045666500,Davion Mitchell,48,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7518.891491015330,10.4006668416705,Davion Mitchell,49,,,,,,+ve Footwork: Patient Pickup,,,,,,3pt,Made,9z2,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.26.25 MIA v NYK Team,7548.095380070990,15.197112652336700,Davion Mitchell,50,,,,+ve Driving: Paint Touch,,,,,,"+ve QB12: Fill Behind, -ve QB12: Baseline",,,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7575.392483484000,13.499602352003400,Davion Mitchell,51,,,,,,,+ve Passing: Read the Length,,,+ve QB12: Roller,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7597.594813139670,17.40047530533500,Davion Mitchell,52,,,,,,,+ve Passing: Teammate on the Move,,,+ve QB12: Cutter,,,,,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7632.99187895733,9.588893376001580,Davion Mitchell,53,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7660.891973438660,17.200710621667900,Davion Mitchell,54,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7791.391591615670,10.399520978327000,Davion Mitchell,55,,,,,,,,,,,-ve Relocate: Fill Behind,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7816.391839044320,10.003471505340700,Davion Mitchell,56,,,,,,,,,,+ve QB12: Strong Side,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7857.697014699660,15.993642629674500,Davion Mitchell,57,,,,+ve Driving: Paint Touch,,,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,,,,,,+ve Space Read: Live Dribble,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7903.4909573436600,11.905304793664100,Davion Mitchell,58,,,,,-ve Finishing: Ball Security,,,,,,,,,,,,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7918.492475823660,7.000392721331080,Davion Mitchell,59,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.26.25 MIA v NYK Team,331.9902232303250,11.800961536335900,Kel'el Ware,1,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,349.6929685003320,10.402657581329100,Kel'el Ware,2,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,378.69376404900000,15.598301674328800,Kel'el Ware,3,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.26.25 MIA v NYK Team,407.29497605566500,15.102214101665500,Kel'el Ware,4,,+ve Cutting & Screening: Movement,+ve DM Catch: Swing,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,443.09445953899500,15.400460443336700,Kel'el Ware,5,,,,,,,,,+ve Positioning - Create Shape,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,477.8926944383300,8.201779230334300,Kel'el Ware,6,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,533.4911555943290,14.500204413338900,Kel'el Ware,7,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,609.3946861499990,8.59195102166359,Kel'el Ware,8,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,621.1917075763330,8.00286275466317,Kel'el Ware,9,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,692.391974029997,11.300688325996600,Kel'el Ware,10,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,715.0953623116610,8.397872832002800,Kel'el Ware,11,,,,,"+ve Finishing: Stride Pivot, -ve Finishing: Read the Length",,,,,,,Short 2,Miss Short,5z5,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,740.7941394599990,4.598599906991810,Kel'el Ware,12,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,799.792029055329,16.10487620666630,Kel'el Ware,13,,,,,,,,,+ve Positioning - Create Shape,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,824.5963700560000,14.099154197662100,Kel'el Ware,14,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1229.7970049229900,14.598689127671400,Kel'el Ware,15,,+ve Cutting & Screening: Movement,,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1265.2922879120000,8.000845485334140,Kel'el Ware,16,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1282.6926245729900,15.799280260337600,Kel'el Ware,17,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1367.591057302000,24.704093551332300,Kel'el Ware,18,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Principle",,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1633.5951026180000,26.599594060668100,Kel'el Ware,19,,,+ve DM Catch: Swing,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,3215.2971665486600,11.096557086668800,Kel'el Ware,20,,,,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.26.25 MIA v NYK Team,3274.995227061670,18.80038101033140,Kel'el Ware,21,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,3326.992520994660,6.802744105000780,Kel'el Ware,22,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,3376.7960705449900,8.894176072336900,Kel'el Ware,23,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,3470.193275877670,12.30278500166010,Kel'el Ware,24,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4180.096203085000,11.397627695331700,Kel'el Ware,25,,,,,"+ve Finishing: Stride Pivot, +ve Finishing: Read the Length",,,,,,,Short 2,Made,5z7,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4205.195219763670,7.0981670676637800,Kel'el Ware,26,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4232.393843482660,19.30053671666970,Kel'el Ware,27,,,+ve DM Catch: Uncontested Shot,,,,,,+ve Positioning - Create Shape,,+ve Relocate: Dunker- Baseline Cut,"3pt, 3pt",Miss Short,"7z11, 3z1",,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4331.896216684660,13.497121514337800,Kel'el Ware,28,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4363.195356899670,9.29994197866381,Kel'el Ware,29,,,,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4440.192456939330,8.003218540329730,Kel'el Ware,30,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4445.794707398660,10.497946027331600,Kel'el Ware,31,,,,,,,+ve Passing: Read the Length,,+ve Positioning - Create Shape,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4539.392357258,8.90458043032686,Kel'el Ware,32,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4610.491523588660,5.600985516667610,Kel'el Ware,33,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4634.69209283466,13.096298918005200,Kel'el Ware,34,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4681.594892882000,17.197766511001600,Kel'el Ware,35,,,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4710.391051270660,10.900442327338200,Kel'el Ware,36,,,+ve DM Catch: Uncontested Shot,,,,,,+ve Positioning - Create Shape,,,3pt,Made,7z1,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4736.191712264000,10.600878636994800,Kel'el Ware,37,,,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,4959.613745780660,8.380322637333850,Kel'el Ware,38,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5049.894454794000,6.3010794323354300,Kel'el Ware,39,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5125.092447729670,1.39846808065613,Kel'el Ware,40,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5126.895816905660,12.991149915666000,Kel'el Ware,41,,,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5374.993190948330,11.898333743996800,Kel'el Ware,42,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5397.894642020660,12.701136989329800,Kel'el Ware,43,,,+ve DM Catch: Swing,,,-ve Footwork: Step to Ball,,,,,,,,,,+ve Transition: Pitch Ahead,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5505.092109714000,9.999468065673680,Kel'el Ware,44,,,,,,,,,,,-ve Relocate: Weak Corner,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,5530.893791482330,9.298924393328890,Kel'el Ware,45,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.26.25 MIA v NYK Team,5537.8935694553300,16.89868357333850,Kel'el Ware,46,,,,,,,,,+ve Positioning - Create Shape,,"+ve Relocate: Weak Corner, -ve Relocate: Weak Corner",,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7115.49622358366,8.79666347933744,Kel'el Ware,47,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7144.697162419660,10.094892524334700,Kel'el Ware,48,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7279.393196637990,17.899718532330600,Kel'el Ware,49,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,7327.996112507330,16.000783923669600,Kel'el Ware,50,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.26.25 MIA v NYK Team,332.0943964533240,11.700503963672400,Bam Adebayo,1,,,+ve DM Catch: Drive a Swing/Skip Pass,-ve Driving: Paint Touch,-ve Finishing: Earn a Foul,,,,,,,Short 2,Miss Long,6z5,+ve Space Read: Catch,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,350.2955478110010,9.399011940326720,Bam Adebayo,2,,,,,,,,,,,,,,,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,377.7945243806680,16.802173543663200,Bam Adebayo,3,,+ve Cutting & Screening: Principle,+ve DM Catch: Uncontested Shot,,,-ve Footwork: Long 2,,,,,,Long 2,Miss Short,8z2c,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,408.40694153332900,13.58574285433490,Bam Adebayo,4,,,,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,442.8950007679950,15.303211056337400,Bam Adebayo,5,,,,,,,,,+ve Positioning - Create Shape,,"+ve Relocate: Dunker- Baseline Cut, -ve Relocate: Weak Corner",,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,478.59119232532800,7.802156465668700,Bam Adebayo,6,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,533.0912994829960,16.301998300670400,Bam Adebayo,7,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,609.9918509833320,8.503045895661560,Bam Adebayo,8,,,,,,,-ve Passing: Read the Length,,,,,,,,,+ve Transition: Effort and Pace,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,621.7955428813350,8.097848921661240,Bam Adebayo,9,,,,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, +ve Finishing: Earn a Foul",,,,,-ve QB12: Weak Side,,Short 2,Fouled,4z5,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,691.9919738873270,11.983020290665500,Bam Adebayo,10,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Miss Long,10z4,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,714.8945316173270,10.905468382672700,Bam Adebayo,11,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,740.8945785873370,3.899802486995670,Bam Adebayo,12,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,800.7956654406680,15.396713208662300,Bam Adebayo,13,,,,+ve Driving: Physicality,-ve Finishing: Ball Security,,,,,+ve QB12: Strong Side,,,,,,+ve Transition: Effort and Pace,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,826.8956760246630,11.398479733008300,Bam Adebayo,14,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1036.7911774466600,17.599967309340200,Bam Adebayo,15,,+ve Cutting & Screening: Principle,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1115.4927140363300,9.199241037337290,Bam Adebayo,16,,,,,,,,,,,-ve Relocate: 45 Cut,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1143.9948489766700,14.695515837329600,Bam Adebayo,17,,-ve Cutting & Screening: Movement,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1735.2957992266600,14.548200773341700,Bam Adebayo,18,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1759.7914739186700,11.699416808330600,Bam Adebayo,19,,+ve Cutting & Screening: Movement,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1781.4938232663300,9.499691035336360,Bam Adebayo,20,,,,,,,,,,,+ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1821.3918936506600,18.801000625337600,Bam Adebayo,21,,,,,+ve Finishing: Earn a Foul,,,,,,+ve Relocate: Fill Behind,Short 2,Fouled,5z7,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1904.5921336669900,14.90081130334060,Bam Adebayo,22,,+ve Cutting & Screening: Movement,,,,,,,,,-ve Relocate: Weak Corner,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,1974.5952195819900,8.796701290335700,Bam Adebayo,23,,,,,,,,,,,+ve Relocate: Reverse Direction,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,2189.583255028330,14.501446626005900,Bam Adebayo,24,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,2274.7845854626600,18.897040278333000,Bam Adebayo,25,,,,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,2304.585566239000,7.281929427656000,Bam Adebayo,26,,,,,,,-ve Passing: Teammate on the Move,,,,,,,,,,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,2332.481751759,10.299577102331600,Bam Adebayo,27,,,,,,,+ve Passing: Teammate on the Move,,,+ve QB12: Strong Side,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,2339.3794556850000,8.000615288661270,Bam Adebayo,28,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,2354.5835344260000,7.310332665668740,Bam Adebayo,29,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,2788.3805288876600,8.100595919671830,Bam Adebayo,30,,-ve Cutting & Screening: Principle,,,,,,,+ve Positioning - Advantage Awareness,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,2806.684406647660,12.697574492676300,Bam Adebayo,31,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,2834.1810170796600,18.702217579000700,Bam Adebayo,32,,,,,,-ve Footwork: Step to Ball,,,,,,3pt,Made,3z1,-ve Space Read: Catch,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,2935.5839769166700,15.197231497336800,Bam Adebayo,33,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, +ve Finishing: Read the Length",+ve Footwork: Step to Ball,,,,,,Short 2,Miss Long,6z5,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,2957.384287996000,9.796801590331140,Bam Adebayo,34,,,,,,,,,-ve Positioning - Create Shape,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,2992.483550719000,17.60039894566670,Bam Adebayo,35,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,3029.880984385000,11.898999781339600,Bam Adebayo,36,,,,+ve Driving: Paint Touch,+ve Finishing: Earn a Foul,,,,,,,Short 2,Fouled,6z7,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,3122.785209677000,16.89911607100610,Bam Adebayo,37,,-ve Cutting & Screening: Movement,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,3543.4801021633300,6.79970692866209,Bam Adebayo,38,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.26.25 MIA v NYK Team,3572.2803157090000,10.502305846670900,Bam Adebayo,39,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
