Table 1
Timeline,Start time,Duration,Row,Instance number,Collective Coordination,Cutting & Screeing,DM Catch,Driving,Finishing,Footwork,Passing,Points,Positioning,QB12 DM,Relocation,Shot Location,Shot Outcome,Shot Specific,Space Read,Transition,Ungrouped,Notes,Flags
10.24.25 MIA v MEM Team,4102.919236669330,8.398296400637260,Miami Heat,67,,,,+ve Driving: Paint Touch,+ve Finishing: Stride Pivot,,,,+ve Positioning - Create Shape,,+ve Relocate: Dunker- Baseline Cut,,Miss Short,,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4149.215186005600,17.4005914617519,Miami Heat,68,,+ve Cutting & Screening: Movement,"+ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass","-ve Driving: Paint Touch, +ve Driving: Paint Touch",,,"+ve Passing: Teammate on the Move, +ve Passing: Read the Length",,+ve Positioning - Create Shape,+ve QB12: Cutter,"+ve Relocate: Dunker- Baseline Cut, +ve Relocate: Weak Corner, -ve Relocate: Slide Away, -ve Relocate: Corner Fill",,,,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4195.611281256630,27.705842841352900,Miami Heat,69,,-ve Cutting & Screening: Movement,-ve DM Catch: Swing,-ve Driving: Paint Touch,,,,,,,+ve Relocate: Fill Behind,3pt,Miss Long,11z4,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4530.912832051270,17.60343845668830,Miami Heat,70,,"-ve Cutting & Screening: Denial, +ve Cutting & Screening: Principle",,"+ve Driving: Paint Touch, +ve Driving: Physicality","+ve Finishing: Stride Pivot, +ve Finishing: Read the Length, +ve Finishing: Stride Holds",,,,+ve Positioning - Create Shape,-ve QB12: Baseline,"+ve Relocate: Weak Corner, +ve Relocate: Dunker- Baseline Cut, +ve Relocate: Reverse Direction",Short 2,Made,5z5,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4562.218066413900,13.599153363748900,Miami Heat,71,,,+ve DM Catch: Uncontested Shot,,,,,,+ve Positioning - Create Shape,+ve QB12: Fill Behind,"+ve Relocate: 45 Cut, +ve Relocate: Fill Behind",3pt,Miss Long,9z10,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4584.017777229660,14.495310447333400,Miami Heat,72,,,"+ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass",,,,,,+ve Positioning - Create Shape,,"-ve Relocate: 45 Cut, +ve Relocate: Fill Behind",,,,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4626.813959087030,11.201030436237500,Miami Heat,73,,-ve Cutting & Screening: Principle,,,,,"+ve Passing: Teammate on the Move, -ve Passing: Teammate on the Move",,,,+ve Relocate: Weak Corner,,,,,,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4641.419189229650,7.097690387662620,Miami Heat,74,,,,,+ve Finishing: Physicality,,+ve Passing: Teammate on the Move,,,+ve QB12: Cutter,,Deep 2,Made,4z6,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4668.615865246230,16.499485739015700,Miami Heat,75,,,,+ve Driving: Paint Touch,,-ve Footwork: Patient Pickup,,,+ve Positioning - Create Shape,,"+ve Relocate: Dunker- Baseline Cut, -ve Relocate: Reverse Direction",Short 2,Miss Long,6z7,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4703.116284797590,18.797648617011000,Miami Heat,76,,+ve Cutting & Screening: Movement,"+ve DM Catch: Swing, -ve DM Catch: Swing, -ve DM Catch: Swing","-ve Driving: Paint Touch, +ve Driving: Paint Touch",+ve Finishing: Stride Pivot,+ve Footwork: Step to Ball,,,+ve Positioning - Create Shape,-ve QB12: Cutter,"+ve Relocate: 45 Cut, -ve Relocate: Corner Fill",Short 2,Miss Short,5z7,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4797.616184668600,7.999150189998550,Miami Heat,77,,,,,,,-ve Passing: Read the Length,,,,,,,,,,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4807.715958081660,13.399872798597200,Miami Heat,78,,,"-ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Uncontested Shot",,,,,,+ve Positioning - Create Shape,+ve QB12: Strong Side,,3pt,Miss Left,11z5,-ve Space Read: Catch,+ve Transition: Pitch Ahead,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4845.715116059580,10.100180658078000,Miami Heat,79,,,"-ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,+ve Footwork: Step to Ball,,,,+ve QB12: Fill Behind,+ve Relocate: Fill Behind,3pt,Made,10z4,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4870.21481869739,11.40225372992060,Miami Heat,80,,+ve Cutting & Screening: Movement,,+ve Driving: Paint Touch,+ve Finishing: Read the Length,,,,+ve Positioning - Create Shape,,"-ve Relocate: Dunker- Baseline Cut, +ve Relocate: Fill Behind",Short 2,Made,5z7,+ve Space Read: Live Dribble,"+ve Transition: Pitch Ahead, +ve Transition: Effort and Pace","Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4908.412819497990,15.502338162621500,Miami Heat,81,,+ve Cutting & Screening: Movement,"+ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass",+ve Driving: Paint Touch,"-ve Finishing: Ball Security, +ve Finishing: Read the Length",+ve Footwork: Step to Ball,,,+ve Positioning - Create Shape,-ve QB12: Strong Side,"+ve Relocate: Weak Corner, +ve Relocate: Slide Away",Short 2,Made,5z7,-ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4968.616985427400,10.197253230157900,Miami Heat,82,,,"-ve DM Catch: Swing, -ve DM Catch: Uncontested Shot",,,+ve Footwork: Step to Ball,,,,+ve QB12: Strong Side,,3pt,Miss Long,3z1,,"+ve Transition: Effort and Pace, +ve Transition: Pitch Ahead","Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4985.117121608270,8.50240075803049,Miami Heat,83,,,"-ve DM Catch: Swing, -ve DM Catch: Uncontested Shot",,,,,,,+ve QB12: Strong Side,,3pt,Miss Short,8z11,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4991.415830388710,6.501136503558880,Miami Heat,84,,,"+ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,,,,,,,3pt,Miss Long,3z11,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,4996.013578415990,9.301829467210160,Miami Heat,85,,,,,,,,,,"-ve QB12: Cutter, +ve QB12: Baseline",+ve Relocate: 45 Cut,Short 2,Made,4z5,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5017.71389573065,12.599999450318100,Miami Heat,86,,,+ve DM Catch: Uncontested Shot,+ve Driving: Paint Touch,,"-ve Footwork: Step to Ball, -ve Footwork: Step to Ball",+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,+ve QB12: Strong Side,,3pt,Made,3z11,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5038.117136119580,8.495619569700470,Miami Heat,87,,,,,,-ve Footwork: Patient Pickup,,,,,,3pt,Miss Long,8z1,,"+ve Transition: Pitch Ahead, +ve Transition: Effort and Pace","Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5072.915651742300,6.30071429605141,Miami Heat,88,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5153.922887861280,12.0002077349709,Miami Heat,89,,-ve Cutting & Screening: Principle,,+ve Driving: Paint Touch,+ve Finishing: Stride Pivot,,,,+ve Positioning - Create Shape,-ve QB12: Fill Behind,"+ve Relocate: Fill Behind, +ve Relocate: Slide Away",Short 2,Miss Long,5z7,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5213.420087621310,4.802819806318440,Miami Heat,90,,,,,,,-ve Passing: Read the Length,,,,,,,,,,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5237.422332744360,10.400094885249000,Miami Heat,91,,,"-ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,,,,+ve Positioning - Create Shape,+ve QB12: Strong Side,"-ve Relocate: Weak Corner, +ve Relocate: Reverse Direction",3pt,Made,2z11,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5310.02184803556,10.600197726021200,Miami Heat,92,,,,"+ve Driving: Paint Touch, +ve Driving: Physicality","+ve Finishing: Read the Length, +ve Finishing: Earn a Foul",,,,+ve Positioning - Create Shape,"-ve QB12: Weak Side, -ve QB12: Fill Behind","-ve Relocate: 45 Cut, +ve Relocate: Fill Behind",Short 2,Made,5z7,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5397.325065012970,17.9961562775743,Miami Heat,93,,+ve Cutting & Screening: Movement,"+ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Back-to-Back",,-ve Finishing: Ball Security,"+ve Footwork: Step to Ball, +ve Footwork: Step to Ball",,,,+ve QB12: Fill Behind,"+ve Relocate: Fill Behind, +ve Relocate: Dunker- Baseline Cut, +ve Relocate: 45 Cut, +ve Relocate: Fill Behind",,,,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5418.224730606970,8.397669113022860,Miami Heat,94,,,,,+ve Finishing: Read the Length,,+ve Passing: Teammate on the Move,,,,,Short 2,Made,5z7,,+ve Transition: Pitch Ahead,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5437.424024696270,9.097446147649860,Miami Heat,95,,,,,,-ve Footwork: Patient Pickup,,,,,,3pt,Miss Long,9z2,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5452.920570766300,5.601052246400290,Miami Heat,96,,,,,,,-ve Passing: Read the Length,,,,,,,,,-ve Transition: Effort and Pace,"Turnover, Neutral, Match 3, Q0, Stat, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5462.924175239330,15.398186190267600,Miami Heat,97,,,,,,+ve Footwork: Step to Ball,+ve Passing: Read the Length,,,+ve QB12: Baseline,,,,,,-ve Transition: Effort and Pace,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5522.32006910798,13.199276545669800,Miami Heat,98,,,"+ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",-ve Driving: Paint Touch,,+ve Footwork: Step to Ball,,,+ve Positioning - Create Shape,+ve QB12: Fill Behind,"+ve Relocate: Fill Behind, +ve Relocate: Dunker- Baseline Cut",3pt,Made,8z10,+ve Space Read: Live Dribble,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5544.621057193910,6.900590754431510,Miami Heat,99,,,,,+ve Finishing: Physicality,,+ve Passing: Teammate on the Move,,,+ve QB12: Cutter,,Short 2,Made,5z5,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5621.321645864620,27.898418226352100,Miami Heat,100,,"+ve Cutting & Screening: Denial, +ve Cutting & Screening: Movement","+ve DM Catch: Swing, -ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass","+ve Driving: Paint Touch, -ve Driving: Paint Touch",+ve Finishing: Stride Pivot,"+ve Footwork: Step to Ball, +ve Footwork: Step to Ball, -ve Footwork: Step to Ball",,,-ve Positioning - Create Shape,"+ve QB12: Strong Side, -ve QB12: Fill Behind","+ve Relocate: Fill Behind, +ve Relocate: Slide Away, -ve Relocate: Weak Corner, -ve Relocate: Dunker- Baseline Cut, +ve Relocate: Fill Behind",Short 2,Miss Short,4z5,"-ve Space Read: Catch, +ve Space Read: Catch, +ve Space Read: Catch",-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5850.91978472954,7.901038015078480,Miami Heat,101,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Made,9z1,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5908.120977979710,11.758375103232500,Miami Heat,102,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill","+ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,,,,+ve Positioning - Create Shape,,,3pt,Made,6z11,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,5932.5203025529500,13.798746081941300,Miami Heat,103,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill","+ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,,,,-ve Positioning - Create Shape,+ve QB12: Strong Side,+ve Relocate: Weak Corner,3pt,Miss Long,9z2,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6161.620869700270,14.802411081068400,Miami Heat,104,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",,,-ve Finishing: Ball Security,,,,,,,,,,,,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6194.619753128270,15.304157743966200,Miami Heat,105,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill","+ve DM Catch: Swing, -ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Uncontested Shot",,,-ve Footwork: Step to Ball,,,+ve Positioning - Create Shape,+ve QB12: Weak Side,"+ve Relocate: 45 Cut, +ve Relocate: Fill Behind, +ve Relocate: Dunker- Baseline Cut",3pt,Miss Left,4z11,"-ve Space Read: Catch, +ve Space Read: Catch",+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6237.821224116670,15.599060976995100,Miami Heat,106,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill","-ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,,,,,,,3pt,Miss Long,8z1,-ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6342.620249676630,13.800639998668000,Miami Heat,107,,,+ve DM Catch: Drive a Swing/Skip Pass,,-ve Finishing: Read the Length,,,,,,"-ve Relocate: 45 Cut, +ve Relocate: Dunker- Baseline Cut",Deep 2,Miss Short,4z6,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6370.919121026370,6.700461670916410,Miami Heat,108,,,-ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Miss Left,8z1,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6388.1192076526800,11.606379906909800,Miami Heat,109,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill","+ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Uncontested Shot",,,,,,-ve Positioning - Create Shape,+ve QB12: Strong Side,"-ve Relocate: Weak Corner, +ve Relocate: Slide Away",3pt,Miss Long,11z7,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6424.222867535330,15.29807053226340,Miami Heat,110,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill",,,-ve Finishing: Ball Security,,+ve Passing: Read the Length,,,+ve QB12: Baseline,,Short 2,Made,5z5,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6498.721460661630,15.097631545336300,Miami Heat,111,,"+ve Cutting & Screening: Denial, +ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill","+ve DM Catch: Swing, -ve DM Catch: Uncontested Shot, -ve DM Catch: Drive a Swing/Skip Pass",,,+ve Footwork: Step to Ball,,,,,+ve Relocate: Fill Behind,3pt,Miss Short,7z1,"+ve Space Read: Live Dribble, -ve Space Read: Catch",-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6526.619446371240,5.603186041321350,Miami Heat,112,,,,,"+ve Finishing: Stride Pivot, -ve Finishing: Read the Length",,,,,-ve QB12: Cutter,,Deep 2,Miss Short,4z7,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6582.321439058990,14.998530179644100,Miami Heat,113,,,+ve DM Catch: Uncontested Shot,+ve Driving: Paint Touch,,,,,+ve Positioning - Create Shape,+ve QB12: Strong Side,"+ve Relocate: Dunker- Baseline Cut, -ve Relocate: Slide Away, +ve Relocate: Reverse Direction",3pt,Miss Long,7z11,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6600.819527703990,4.799683334736980,Miami Heat,114,,,,,-ve Finishing: Ball Security,,,,,,,,,,,+ve Transition: Effort and Pace,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6619.621107076910,13.103616360105700,Miami Heat,115,,"+ve Cutting & Screening: Movement, +ve Cutting & Screening: Movement, +ve Cutting & Screening: Cut Fill","-ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Uncontested Shot",,,-ve Footwork: Step to Ball,,,+ve Positioning - Create Shape,+ve QB12: Strong Side,+ve Relocate: Slide Away,3pt,Made,8z11,"-ve Space Read: Catch, +ve Space Read: Catch",-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6650.022808562680,11.09970314761810,Miami Heat,116,,+ve Cutting & Screening: Movement,,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, -ve Finishing: Read the Length",,,,-ve Positioning - Create Shape,,-ve Relocate: Fill Behind,Short 2,Miss Short,7z4,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.24.25 MIA v MEM Team,6676.239891291650,16.18245453694820,Miami Heat,117,,"+ve Cutting & Screening: Denial, -ve Cutting & Screening: Principle",,,"+ve Finishing: Stride Pivot, +ve Finishing: Stride Holds",,,,-ve Positioning - Create Shape,-ve QB12: Weak Side,-ve Relocate: Fill Behind,Short 2,Made,5z5,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
