Timeline,Start time,Duration,Row,Instance number,Collective Coordination,Cutting & Screeing,DM Catch,Driving,Finishing,Footwork,Passing,Points,Positioning,QB12 DM,Relocation,Shot Location,Shot Outcome,Shot Specific,Space Read,Transition,Ungrouped,Notes,Flags
10.12.25 MIA v ORL Team,7166.790247074000,22.501024539305000,Jahmir Young,55,,+ve Cutting & Screening: Movement,,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,7387.892797400970,1.1021890680058300,Jahmir Young,56,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7389.293233896670,22.898919754310600,Jahmir Young,57,,,,,,,+ve Passing: Teammate on the Move,,+ve Positioning - Create Shape,-ve QB12: Skip Pass,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7421.6959970910000,9.396533601653570,Jahmir Young,58,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,7474.092311579320,10.702650066669800,Jahmir Young,59,,,,,,,,,,,+ve Relocate: Slide Away,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7523.696027711000,11.500009392319000,Jahmir Young,60,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7555.192909216990,13.098674263990700,Jahmir Young,61,,,,"+ve Driving: Paint Touch, +ve Driving: Paint Touch","+ve Finishing: Read the Length, +ve Finishing: Stride Pivot",,,,,-ve QB12: Cutter,,Short 2,Made,6z7,+ve Space Read: Catch,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7591.59246413165,19.00047392301080,Jahmir Young,62,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7654.297755176300,6.195797773361850,Jahmir Young,63,,,,,-ve Finishing: Ball Security,,,,,,,,,,+ve Space Read: Live Dribble,,"Turnover, Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7679.596143559980,15.101422884698900,Jahmir Young,64,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,7702.892370109640,14.79962077570330,Jahmir Young,65,,,,+ve Driving: Paint Touch,,,+ve Passing: Read the Length,,,,,,,,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,7715.295538639990,12.296203230670500,Jahmir Young,66,,,+ve DM Catch: Uncontested Shot,,+ve Finishing: Earn a Foul,,,,,,,3pt,Fouled,7z1,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7799.092606990640,6.5017590956831600,Jahmir Young,67,,,,,+ve Finishing: Stride Pivot,,,,,,,Short 2,Made,5z7,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7812.695120073650,12.797019199664600,Jahmir Young,68,,,,+ve Driving: Paint Touch,"+ve Finishing: Stride Pivot, +ve Finishing: Read the Length, +ve Finishing: Earn a Foul",,,,,-ve QB12: Strong Side,,Short 2,Made,5z7,+ve Space Read: Live Dribble,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,7921.491404302980,20.404200880000600,Jahmir Young,69,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7968.5945032140000,17.996771051651200,Jahmir Young,70,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,1437.8917692683200,7.502255815670200,Myron Gardner,1,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,1456.4937972040000,11.197303353652600,Myron Gardner,2,,+ve Cutting & Screening: Denial,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,1475.6933875633200,9.701600801678520,Myron Gardner,3,,,,+ve Driving: Paint Touch,"+ve Finishing: Physicality, +ve Finishing: Earn a Foul",,,,,,,Short 2,Made,5z5,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,1735.6928488999800,15.29868408701510,Myron Gardner,4,,,,,,,,,-ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,1802.9912699203200,14.202333353006900,Myron Gardner,5,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,1833.4936664680000,15.40219449864250,Myron Gardner,6,,,+ve DM Catch: Drive a Swing/Skip Pass,,,+ve Footwork: Step to Ball,+ve Passing: Read the Length,,,,,,,,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,1888.1977563013400,13.194965027975100,Myron Gardner,7,,,,,,-ve Footwork: Step to Ball,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,1908.5957927076600,14.099695717990500,Myron Gardner,8,,,,+ve Driving: Paint Touch,-ve Finishing: Read the Length,,,,,,,Short 2,Miss Short,5z7,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2026.2948666023100,8.400230287357770,Myron Gardner,9,,+ve Cutting & Screening: Movement,,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2094.395017315650,15.199428586683600,Myron Gardner,10,,,,,,,,,,,+ve Relocate: Weak Corner,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,2129.1916679109900,10.401587893653000,Myron Gardner,11,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2194.386882803660,15.906200654647400,Myron Gardner,12,,,,,,,,,,,+ve Relocate: Weak Corner,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2404.595842121640,14.594465171027400,Myron Gardner,13,,,+ve DM Catch: Uncontested Shot,,,,,,,,+ve Relocate: Fill Behind,3pt,Miss Long,7z11,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2439.294542806660,16.59786480599130,Myron Gardner,14,,,,,,,,,,,+ve Relocate: 45 Cut,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2512.295089565640,19.502118533342600,Myron Gardner,15,,,,,,,,,,,+ve Relocate: Weak Corner,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2543.7035730076400,19.491315023997700,Myron Gardner,16,,,"+ve DM Catch: Drive a Swing/Skip Pass, +ve DM Catch: Swing",,,+ve Footwork: Step to Ball,+ve Passing: Read the Length,,+ve Positioning - Create Shape,+ve QB12: Baseline,,,,,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2584.2837787569700,8.914227987683720,Myron Gardner,17,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2620.1936219493000,10.624718300675800,Myron Gardner,18,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2680.2929931356500,14.999013404696600,Myron Gardner,19,,,-ve DM Catch: Swing,,,,,,,,+ve Relocate: Slide Away,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2727.596591722000,14.899323480985000,Myron Gardner,20,,+ve Cutting & Screening: Cut Fill,,,,,,,,,,Short 2,Made,6z5,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2766.5912024986300,11.60175425834360,Myron Gardner,21,,+ve Cutting & Screening: Cut Fill,+ve DM Catch: Drive a Swing/Skip Pass,-ve Driving: Paint Touch,,,,,,,,,,,+ve Space Read: Catch,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2993.695700858310,9.896418925999110,Myron Gardner,22,,,,,,,,,,,"+ve Relocate: Weak Corner, -ve Relocate: Dunker- Baseline Cut",,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,3088.296680263300,28.49710869036560,Myron Gardner,23,,,,,,,,,,,"+ve Relocate: Fill Behind, +ve Relocate: Fill Behind",,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,3121.395071570640,9.400979388673020,Myron Gardner,24,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,3186.7943740013200,9.400659647004890,Myron Gardner,25,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,3259.795240160640,8.39986882933863,Myron Gardner,26,,,"-ve DM Catch: Swing, +ve DM Catch: Uncontested Shot",,,+ve Footwork: Step to Ball,,,,,,3pt,Miss Long,9z2,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,3330.991855521320,19.299392054679200,Myron Gardner,27,,,+ve DM Catch: Back-to-Back,,,,"+ve Passing: Teammate on the Move, +ve Passing: Read the Length",,-ve Positioning - Create Shape,"+ve QB12: Strong Side, +ve QB12: Cutter",+ve Relocate: Slide Away,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,3355.895306282650,10.000591198023800,Myron Gardner,28,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Turnover, Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,3396.996491616630,16.795872636707400,Myron Gardner,29,,,,,,,,,,,-ve Relocate: 45 Cut,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,4315.197062527330,11.994518203981900,Myron Gardner,30,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,4339.093206915980,10.802838388985000,Myron Gardner,31,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,4556.196590129670,12.385123078650400,Myron Gardner,32,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,4581.297636774960,8.696114307357680,Myron Gardner,33,,,,,,,,,,,-ve Relocate: Fill Behind,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,4603.492704385310,10.300580749330000,Myron Gardner,34,,,,,,,,,,,+ve Relocate: Corner Fill,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,4627.793087508660,9.599336596344980,Myron Gardner,35,,,,,,,,,-ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,4654.192077933970,5.303367516665280,Myron Gardner,36,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,4676.69452517864,7.399248272689870,Myron Gardner,37,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,4723.3960261079900,8.496934510993920,Myron Gardner,38,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,4864.5925800069900,11.200314907994700,Myron Gardner,39,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,4884.896357262980,11.799552453003300,Myron Gardner,40,,,,,,+ve Footwork: Step to Ball,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,5013.2961758193000,10.795480441347500,Myron Gardner,41,,,,+ve Driving: Paint Touch,,,-ve Passing: Teammate on the Move,,,,,,,,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Turnover, Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,5057.195938103660,15.59616955166260,Myron Gardner,42,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,5174.594060895300,14.226564021341800,Myron Gardner,43,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,5238.295621044650,14.898082174307100,Myron Gardner,44,,,-ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Miss Long,7z1,,,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,6538.195047864320,10.397375266682500,Myron Gardner,45,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,6616.19288999198,16.89914499398400,Myron Gardner,46,,+ve Cutting & Screening: Movement,"-ve DM Catch: Swing, +ve DM Catch: Drive a Swing/Skip Pass",,,,,,+ve Positioning - Create Shape,,-ve Relocate: Dunker- Baseline Cut,,,,+ve Space Read: Catch,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,6654.292416625990,16.19872379899700,Myron Gardner,47,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,6855.79432080532,10.201325485010800,Myron Gardner,48,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,6887.872012599320,20.12353131733200,Myron Gardner,49,,,,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,6922.889829826970,16.80243760103170,Myron Gardner,50,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7001.804756615990,9.788060335326010,Myron Gardner,51,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7024.685419800340,9.705752798994580,Myron Gardner,52,,,+ve DM Catch: Uncontested Shot,,,,,,,,+ve Relocate: Reverse Direction,3pt,Made,8z2,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7050.590900068640,14.001406578357100,Myron Gardner,53,,,,,,,,,,,+ve Relocate: Slide Away,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7164.593694715650,25.10138288698450,Myron Gardner,54,,,+ve DM Catch: Swing,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7389.895557627670,21.996690496644100,Myron Gardner,55,,,+ve DM Catch: Swing,,,+ve Footwork: Step to Ball,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7421.292179063320,10.427100930675800,Myron Gardner,56,,,,+ve Driving: Paint Touch,+ve Finishing: Stride Pivot,,,,,,,Short 2,Miss Long,6z5,+ve Space Read: Live Dribble,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7476.492995003650,7.904147391658630,Myron Gardner,57,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7521.990647563670,12.502780969325600,Myron Gardner,58,,,,,,,,,+ve Positioning - Create Shape,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,7555.994978861320,12.796019415342900,Myron Gardner,59,,,,,,,,,,,+ve Relocate: Weak Corner,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7590.597141578660,19.79416707029940,Myron Gardner,60,,,,,,"+ve Footwork: Patient Pickup, +ve Footwork: Long 2",,,,,+ve Relocate: Fill Behind,3pt,Miss Short,8z2,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7654.89241493366,6.0991019656476100,Myron Gardner,61,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7678.893509184670,14.800498113655500,Myron Gardner,62,,,,,,,,,,,,Short 2,Made,5z7,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7702.990303753650,14.903536303988400,Myron Gardner,63,,,,,,,,,,,+ve Relocate: Reverse Direction,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7715.194892761320,12.20773958134030,Myron Gardner,64,,,,,,,,,,+ve QB12: Strong Side,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7812.191082029640,13.302183538341500,Myron Gardner,65,,,,,,,,,-ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7921.588650178340,5.703279126993950,Myron Gardner,66,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7930.392076055660,12.10364712264620,Myron Gardner,67,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,7968.292537804000,17.79815849032280,Myron Gardner,68,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,,,+ve Passing: Teammate on the Move,,,+ve QB12: Strong Side,,,,,-ve Space Read: Catch,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,1735.9965752026800,15.195742112616900,Precious Achiuwa,1,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,1802.49171366397,14.400354387680200,Precious Achiuwa,2,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,1833.8908821406500,15.298542230667600,Precious Achiuwa,3,,,,,,,,,,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,1888.6923853666600,12.800726565009400,Precious Achiuwa,4,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,1908.5973495849900,13.898530721985900,Precious Achiuwa,5,,+ve Cutting & Screening: Movement,,,,,,,-ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2026.2048123233300,8.289858100342370,Precious Achiuwa,6,,,,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2094.995800617340,15.104052952305700,Precious Achiuwa,7,,,,+ve Driving: Paint Touch,-ve Finishing: Read the Length,,,,,,,Short 2,Miss Short,5z7,+ve Space Read: Catch,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2129.295639886320,11.298513631981700,Precious Achiuwa,8,,,,,,,,,,-ve QB12: Fill Behind,,Short 2,Miss Long,5z5,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2194.095388137650,17.101297329667000,Precious Achiuwa,9,,,,,+ve Finishing: Read the Length,,,,,,+ve Relocate: Dunker- Baseline Cut,Short 2,Made,5z7,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2404.692298853640,14.103199775349800,Precious Achiuwa,10,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2438.295188099660,17.501368389317600,Precious Achiuwa,11,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,2512.792171464660,18.300214822335000,Precious Achiuwa,12,,+ve Cutting & Screening: Principle,,,,,,,-ve Positioning - Create Shape,,-ve Relocate: Fill Behind,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2543.3927339183000,19.404228157697200,Precious Achiuwa,13,,,+ve DM Catch: Swing,,,,,,+ve Positioning - Create Shape,,,,,,,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2584.2941881696600,8.502586328658710,Precious Achiuwa,14,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2619.894264821290,10.600900111361600,Precious Achiuwa,15,,,+ve DM Catch: Drive a Swing/Skip Pass,+ve Driving: Paint Touch,+ve Finishing: Earn a Foul,,,,,,,Short 2,Fouled,6z7,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2679.091973611000,16.90367753731610,Precious Achiuwa,16,,,,,+ve Finishing: Read the Length,,,,,,+ve Relocate: Dunker- Baseline Cut,Short 2,Made,5z5,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2728.595990739670,14.495514378971200,Precious Achiuwa,17,,,,"+ve Driving: Paint Touch, +ve Driving: Physicality",+ve Finishing: Read the Length,,,,,,,Short 2,Miss Long,6z5,+ve Space Read: Live Dribble,-ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2766.99389700466,11.101486191314500,Precious Achiuwa,18,,,,,,,,,+ve Positioning - Create Shape,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,2993.19429456565,10.300944785998100,Precious Achiuwa,19,,,,,,,,,,,+ve Relocate: Fill Behind,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,3088.895466529680,28.898800338641200,Precious Achiuwa,20,,+ve Cutting & Screening: Principle,,,,,,,-ve Positioning - Create Shape,,"+ve Relocate: Dunker- Baseline Cut, +ve Relocate: Dunker- Baseline Cut",,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,3121.5937471039600,8.599030436021170,Precious Achiuwa,21,,,,,,,+ve Passing: Teammate on the Move,,,,,,,,,+ve Transition: Pitch Ahead,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,3186.4867716523200,10.705455236343800,Precious Achiuwa,22,,,+ve DM Catch: Uncontested Shot,,,,,,,,,3pt,Miss Long,6z11,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,5467.395534018670,20.29771618567070,Precious Achiuwa,23,,,,,,,,,,,-ve Relocate: Fill Behind,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,5505.596174341320,12.39932825332650,Precious Achiuwa,24,,+ve Cutting & Screening: Movement,,,,,,,,,-ve Relocate: Dunker- Baseline Cut,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,5751.494962130640,12.000942183019100,Precious Achiuwa,25,,-ve Cutting & Screening: Principle,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,5797.4953690989800,17.99663334666000,Precious Achiuwa,26,,+ve Cutting & Screening: Movement,,,,,,,-ve Positioning - Create Shape,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, Q0, UVA 0 - 0 OPP",,
10.12.25 MIA v ORL Team,5828.794094712640,14.302087037026500,Precious Achiuwa,27,,+ve Cutting & Screening: Principle,+ve DM Catch: Drive a Swing/Skip Pass,,,,+ve Passing: Teammate on the Move,,,+ve QB12: Cutter,,,,,+ve Space Read: Catch,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,5909.592449714990,12.30381946264610,Precious Achiuwa,28,,+ve Cutting & Screening: Principle,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,5947.5912615046400,7.203197573348010,Precious Achiuwa,29,,,,,,,,,,,,,,,,,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
10.12.25 MIA v ORL Team,6031.193859116000,12.100490552982600,Precious Achiuwa,30,,,,,,,,,,,,,,,,+ve Transition: Effort and Pace,"Neutral, Match 3, Stat, UVA 0 - 0 OPP, Q0",,
